title（注意，所有单元格都不要包含换行符）,variant,price,imgUrl,link,l2,l3,inviteId,modelId,final_1688_link,price judge,上传日期,itemid,最大价格,价格档位,空置，该列请勿删除，否则会导致数据错乱,l4
加大码可水洗多功能隔离垫，女士经期垫，卧床成人床垫垫，多种尺寸多种颜色可选,,￥9-￥99,https://img.kwcdn.com/product/fancy/122f08f4-e0bb-452f-b5af-a7ba61a2dd9e.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
多功能护理床单，尺寸120厘米 x 80厘米，配有手柄。可重复使用和清洗，方便转移、翻身和调整体位，适合老年人和护理人员使用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/4df95f46-6ca7-4b7e-8afb-b6b0a2ac9828.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
40片装男士卫生吸盘垫，方便携带，适合户外使用,,￥9-￥99,https://img.kwcdn.com/product/open/5a6081dac29c460f81a52c8e947493be-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
塑料防漏内裤，前扣式PVC内裤罩，护理裤，完全可打开方便穿脱，柔软透明，可重复使用，带纽扣，粉色波点,,￥9-￥99,https://img.kwcdn.com/product/fancy/ac44a9eb-bf3e-45f2-a743-19873c6f26af.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1片可重复使用可水洗护理保护垫，可爱卡通图案设计，做工精细，品质上乘，适用于多种场景和人群，柔软透气，确保安稳睡眠，速干吸水，3种尺寸可选,,￥9-￥99,https://img.kwcdn.com/product/fancy/2ef4efbe-a44a-4e80-ab2a-4f00aeb39621.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2件装可水洗防漏裤套装：1条防漏裤+1个双口袋收纳袋，可重复使用，无需额外用品，亲肤舒适，易于收纳携带，可手洗机洗，多种颜色和尺码可选，适合孕妇和产后女性使用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/13f5201b-a3f9-4fc8-9974-ff7551556401.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
6件套可调节可水洗成人布质防漏裤套装：2条布质防漏裤+4片可替换防漏垫，透气舒适，TPU内衬，吸收性好，时尚美观，易于清洗，静音设计，适用于产后/孕期人士。,,￥9-￥99,https://img.kwcdn.com/product/fancy/0eae9bbc-fb86-4907-9986-4bb788ea7377.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2片装可重复使用可水洗护理垫，可爱小熊图案，做工精细，柔软透气，速干吸水。三种尺寸可选，舒适睡眠，贴心礼物。,,￥9-￥99,https://img.kwcdn.com/product/open/f8d12219904f4cdebcc3dca337c9f1fb-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
PVC防漏方裤，哺乳平角内裤，塑料复古花苞内裤，高腰双层褶皱蕾丝，宽臀，半透明,,￥9-￥99,https://img.kwcdn.com/product/fancy/ad476c09-0e03-4954-83b9-98b109d962ed.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
撞色PVC防漏内裤，带褶皱塑料裙边，适合经期使用，有黄色和橙色可选，男女均可重复使用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/897da3f3-aebe-4cee-b893-edac6fa3fd70.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
防漏内裤套装（1条内裤+2片尿垫+1个收纳袋），羊毛内衬，TPU面料，可水洗，非一次性，易于穿脱，送给父母、产后妈妈和长途司机的礼物,,￥9-￥99,https://img.kwcdn.com/product/fancy/a2f6648a-c375-4a4b-b2b7-249257771551.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2条装可水洗高吸收防漏内裤，黑灰色常规款平角内裤，男女通用透气内裤，速干内衬，亲肤舒适，适合日夜穿着,,￥9-￥99,https://img.kwcdn.com/product/open/c459c7c527d14404b15d57df2c723a84-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
柔软可重复使用的防漏碎花卫生巾，尺码M-XXXXXL，浅米色底，饰以黄色和白色花朵，完美适用于月经期、孕期和特殊护理需求。,,￥9-￥99,https://img.kwcdn.com/product/fancy/b54d94e0-0eef-4278-b4d3-442ef02abcd5.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
【2条装】蓝色成人吸水内裤，男女通用，可水洗重复使用，适合居家和户外使用，弹性腰带，透气舒适,,￥9-￥99,https://img.kwcdn.com/product/fancy/9c4e998b-e200-4d8f-9826-74fd0101e080.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1条防漏裤/3件套（1条防漏裤+2片尿布）XL码可重复使用防漏裤 - 可水洗，两侧带按扣,,￥9-￥99,https://img.kwcdn.com/product/fancy/7ce3bd1f-6886-45ac-a893-423c415d4062.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
缎面防漏内裤罩，多层荷叶边设计，防漏保护，可爱层叠蕾丝，可重复使用，可水洗,,￥9-￥99,https://img.kwcdn.com/product/fancy/2fc9cdc5-d8f8-4ebc-9187-36ba48028c73.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
4 件套可重复使用防漏内裤套装（1 个可洗尿布 + 2 个 7.87 x 19.29 英寸四层超细纤维尿布 + 1 个 30 x 40 收纳袋） - 柔软舒适的内裤，男女皆宜。,,￥9-￥99,https://img.kwcdn.com/product/fancy/0b3a7b19-7ce8-4c39-a478-238f2730bd5b.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
撞色防漏内裤套装，塑料内裤，PVC材质，柔软透明，可重复使用，男女通用，手洗，低噪音，适合日夜穿着，防漏，蓝色+蓝色波点，尺码M-5XL,,￥9-￥99,https://img.kwcdn.com/product/fancy/4eb9c616-a06f-473c-8784-cba85991e7dd.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
16片装男士卫生巾 | 温和、吸水性强 190毫米 非织物成人卫生用品,,￥9-￥99,https://img.kwcdn.com/product/open/2229d3f1b90d408e92afea04198cb547-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
超大号加厚床垫保护罩 – 超宽 89.92 厘米，高吸水性床罩，防漏芯层，柔软表面，长 79.76 厘米，独立包装，老年人理想之选 – 耐用舒适的床垫保护,,￥9-￥99,https://img.kwcdn.com/product/fancy/6abfa89f-c29b-4d47-a34e-605fea47d536.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
5条装可重复使用弹力带裤，带防水袋 - 产后及活动方便 - 透气舒适，男士适用，也适合驾驶员、需要频繁如厕者，四季皆宜。,,￥9-￥99,https://img.kwcdn.com/product/fancy/8b3f76b6-289b-40fd-8766-2bd3224c7e80.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
成人防漏尿布套，防漏内裤，男女通用，可重复使用，可水洗，透气舒适，花蕾图案,,￥9-￥99,https://img.kwcdn.com/product/fancy/b7fdd2e1-6a32-4e5e-8731-698610c84ab2.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
可重复使用床垫护理垫 成人失禁垫 特大号成人透气床垫防漏月经垫 也可作宠物垫使用,,￥9-￥99,https://img.kwcdn.com/product/open/7f92d2a067694edc8141806b72169408-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
PVC防漏内裤，复古塑料内裤，护理裤，超高腰设计，腰部双层褶皱包边，超宽臀围，日夜皆宜，男女皆可穿着,,￥9-￥99,https://img.kwcdn.com/product/fancy/a0530433-0c0d-44ac-ad54-d45aed5db322.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2片超强吸收一次性尿垫 17x24英寸 - 适用于青少年、成人和老年人 | 防漏床垫、尿液保护、床单,,￥9-￥99,https://img.kwcdn.com/product/fancy/ec73414d-b46f-461e-ac59-a74e05a2b30a.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2条装蓝色可重复使用成人内裤 - 可水洗、透气、柔软、弹性腰部和腿部，男女通用，适合居家使用，可水洗重复使用,,￥9-￥99,https://img.kwcdn.com/product/fancy/ba9a0f41-ca82-4a46-a9a6-59a033ce70e4.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
3件套内缝防漏内裤套装（2条内裤+1个防水袋），四季皆宜，纯色男女通用内裤，弹性腰带，舒适，可水洗，可重复使用，送给父母、产后妈妈和长途司机的理想礼物,,￥9-￥99,https://img.kwcdn.com/product/fancy/6edfe095-82f3-4e08-a950-5f6eb0dd96b3.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
男士卫生巾、男士护垫、老年男士卫生用品、清洁用品,,￥9-￥99,https://img.kwcdn.com/product/open/33edd25c367f49c9880d609005986bbc-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
6款可水洗床垫，全新升级尺寸，适用于女性经期护理、老年人、残疾人士及行动不便人士，四层防漏设计，防滑底背，保持床铺和沙发干爽,,￥9-￥99,https://img.kwcdn.com/product/open/06d2c80231ad4a099528d93f82bad26e-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
紫色和青色花卉霓虹暗纹图案内衬 - 可水洗、防滑、防漏床垫垫 - 可重复使用吸水垫，强力防漏，适合女性和宠物，宠物和成人床垫垫,,￥9-￥99,https://img.kwcdn.com/product/211a2a46374/69a1f7c7-4480-4d46-b4ff-09203d59001a_800x800.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
2片装超强吸收一次性护理垫 17x24 - 成人防漏哺乳垫，也可用于宠物尿垫和猫尿垫,,￥9-￥99,https://img.kwcdn.com/product/fancy/ec73414d-b46f-461e-ac59-a74e05a2b30a.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
9/19/29/39/49片装户外男女通用吸水垫，颜色随机，清爽吸水，非常适合居家睡眠、放松休闲、运动健身和办公室学习使用，隐形贴合尿布,,￥9-￥99,https://img.kwcdn.com/product/open/8162e696c16645bd80ec401b9df6aecc-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
这款紫蓝色荧光花卉图案的机械轮盘垫可重复使用，机洗方便，质地柔软，易于收纳和清洁。它非常适合女性和宠物进行如厕训练。,,￥9-￥99,https://img.kwcdn.com/product/fancy/267f1105-5953-4a4b-84b4-c65f0cc794b9.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
厂家直销加厚大号护理垫，白色衬垫，蓝色衬垫可选，成人适用，方便清洁，宠物清洁垫，有效保护您的床和地板。,,￥9-￥99,https://img.kwcdn.com/product/open/21f11acbbc9d4ea3ad0b8479afba68ff-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
18片装一次性哺乳垫，专用于室内，中等厚度，高吸收性,,￥9-￥99,https://img.kwcdn.com/product/open/dc40df8611944c7982dc4b27d83546d0-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
消防车和警车卡通图案高清数码印花尿垫，宠物尿垫，多种尺寸可选，可重复使用，适用于女性月经，可机洗，适用于床、沙发垫、办公椅垫。,,￥9-￥99,https://img.kwcdn.com/product/fancy/c8b405f5-d646-46ea-b6f4-ac4e24bd2398.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
紫色靛蓝花卉霓虹图案高清数码印花布尿布，多尺寸护理垫，可重复使用女性月经防护垫，可机洗，适用于床、沙发垫、办公椅垫，也可作为宠物训练清洁垫使用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/d7218376-cd78-420b-acdf-33d6f7e0a92a.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
多功能超大号可水洗防水垫，边缘加固，保护床铺和沙发免受污渍侵害，女士月经垫，旅行和房车使用防潮垫，多种尺寸和颜色可选。,,￥9-￥99,https://img.kwcdn.com/product/fancy/bc2fe203-8752-42ab-b145-6c0de25b568d.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1条双色防漏塑料内裤，采用柔软PVC材质，男女通用，穿着安静舒适，可水洗重复使用，适合居家、长途旅行和户外活动，四季皆宜。,,￥9-￥99,https://img.kwcdn.com/product/fancy/4fb64399-3f6c-42c7-80ba-02c4907bce04.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
3条装成人内裤含卫生巾套装，非常适合术后恢复和卧床护理。高吸收性防漏，采用纯净面料，男女通用。卫生巾颜色随机。,,￥9-￥99,https://img.kwcdn.com/product/fancy/431597f4-4217-4b25-a49d-da7b0eccfc54.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
4件套男女通用防漏内裤套装（3条内裤+1个收纳袋），可重复使用，涤纶面料，四季皆宜，纯色内裤，弹性腰带，舒适，可水洗，可重复使用内裤，送给父母、产后妈妈和长途司机的理想礼物,,￥9-￥99,https://img.kwcdn.com/product/fancy/430518f6-b785-4698-96e8-56407920dbb5.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
高清数码印花尿垫，渐变波浪色块设计，可重复使用，机洗，适用于产后及尿床情况，易于存放和清洁，质地柔软，是居家使用的理想之选。,,￥9-￥99,https://img.kwcdn.com/product/fancy/048dead2-89f3-47ad-b6ff-c13d8a0bee71.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
柔软静音透明PVC材质中长防护纸尿裤，弹性腰围和腿围设计，防止侧漏，适用于经期温泉桑拿水疗漂浮水上运动沐浴，防分离防污，结实耐用。,,￥9-￥99,https://img.kwcdn.com/product/fancy/5a921d00-e97e-46a7-b685-3c5ce1ce1a54.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
可重复使用床垫护理垫 成人失禁垫 超大号成人透气床垫防漏月经垫 也可作宠物垫使用,,￥9-￥99,https://img.kwcdn.com/product/open/c4306a841aad4ac691968a9182fe0dc2-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
成人、老年人、产后护理人员和宠物适用的防漏护理垫 - 超强吸收和防水保护。,,￥9-￥99,https://img.kwcdn.com/product/open/ee33115e28b3482092af7d2e5fc9690e-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
5片超大加厚一次性护理垫，有效保护地板、床单，营造清洁舒适的环境，适合成人或宠物使用。,,￥9-￥99,https://img.kwcdn.com/product/open/2024-10-16/1729037958646-549990099d204f8aa3fb10192674888f-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
成人塑料尿布套，全纽扣开口，PVC防漏内裤，老年人护理裤，可重复使用，男女通用,,￥9-￥99,https://img.kwcdn.com/product/fancy/92d8361d-7ff8-4ae3-b96b-52563f65e911.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
3件套可水洗成人按扣式防漏裤（1条防漏裤+1片防漏垫+1个可水洗收纳袋）可重复使用，按扣式设计，可调节，多种尺码，多种颜色可选，时尚、亲肤、舒适、透气,,￥9-￥99,https://img.kwcdn.com/product/fancy/e1e4f48e-38c2-4535-8c2e-a82eb2840376.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
成人布内裤三件套（1条内裤+1片护垫+1个收纳袋），内置吸水护垫，可水洗重复使用，透气性好，吸水性强，适合老年人穿着，舒适贴身，是产后妈妈和长途司机的理想礼物。,,￥9-￥99,https://img.kwcdn.com/product/fancy/8d8165ac-f9d7-4b3f-9d66-e9aa16bd1ef3.jpg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
1片纯色可重复使用床垫护理垫，防滑高吸水性，适用于女性月经、宠物、床垫和沙发，透气性好，是理想的礼物之选。,,￥9-￥99,https://img.kwcdn.com/product/open/3448496cadc048a688c12502fdcad26d-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
防尿失禁床裙收纳袋套装 2 件装 可水洗床裙，适用于孕妇、老人、卧床不起者日常防漏护理垫 成人月经居家使用 铺开遮盖两用防漏垫和床裙,,￥9-￥99,https://img.kwcdn.com/product/open/4005e0c8be854a939fc0f8b5a76afd76-goods.jpeg?imageView2/2/w/150/q/50/format/avif,,个人护理,成人尿布与防失禁用品,IVCN202510271176,,,,2026/6/25,,￥9-￥99,热销品,,
